"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"168","RT @RNRMontana: <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>A Little Humor<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>But in all seriousness, this is how ridiculous #Dems have become<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>

#HateGroups #Dems 

<U+26A0><U+FE0F>#MSM for #lies…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655367956852738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lovemyyorkie14",208,TRUE,FALSE,NA,NA
"169","@Aroliso Every day Trump does everything imaginable to take himself down. Thankfully the majority of Americans don't agree with you.",FALSE,0,"Aroliso",2017-08-21 15:32:09,FALSE,"899623930503233536","899655367877042179","3921045587","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pdykhuis",0,FALSE,FALSE,NA,NA
"170","RT @mattmfm: Since February, the Secret Service has spent more on golf cart rentals at Trump-owned properties than most American families m…",FALSE,0,NA,2017-08-21 15:32:09,FALSE,NA,"899655367583510528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tschet",1540,TRUE,FALSE,NA,NA
"171","Trump expanding his key demographic by increasing number of overworked, underpaid guys with guns. 
https://t.co/NBuklhCI6X",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655367109390337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","helenpockett",0,FALSE,FALSE,NA,NA
"172","RT @_getitdunne: if we impeach Trump we just get Mike Pence and if we impeach Pence we just Paul Ryan and if we impeach Ryan we ju https://…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655367054958598",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Likee_mypretty",37639,TRUE,FALSE,NA,NA
"173","RT @christinawilkie: I also hear from multiple sources that Secret Service agents are at the end of their rope, sick of being treated like…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366849560576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VETERANUSA1",3404,TRUE,FALSE,NA,NA
"174","RT @BasketOfSexy: CNN is no longer news, it's a channel to provide emotional support for all the crybabies who can't handle a President Tru…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366832685056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ccdnow",1,TRUE,FALSE,NA,NA
"175","RT @_zakali: Trump's biz have gone bankrupt, he's morally bankrupt, he bankrupted the SS, &amp; if he stays in any longer he'll bankrupt us all…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366643826688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mbaileystudios",77,TRUE,FALSE,NA,NA
"176","RT @RichardDawkins: Powerful editorial from the Los Angeles Times
https://t.co/H5hoaHWMk4",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366367223812",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","realSWBDon",221,TRUE,FALSE,NA,NA
"177","You think with the Collision of this ship that Donald Trump would at least say something to the families and not ignore them like Heather",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366337679360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShawnCurtin3",0,FALSE,FALSE,NA,NA
"178","RT @mikandynothem: ""Watching Trump drive Snowflakes insane is priceless; like putting halogen light on a basement full of scurring rats."" @…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366216228864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealMiamiEstate",775,TRUE,FALSE,NA,NA
"179","RT @WilDonnelly: I looks like Trump has created a fake Twitter account so Trump can retweet Trump from his iPhone, and tell himself how won…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366174281728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Destroy_ALEC",197,TRUE,FALSE,NA,NA
"180","Steve Bannon exintegrante del gabinete de Trump fuera de La Casa Blanca , extremista racista actitud opuesta a un buen gobernante.",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366174224384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Montever1Hector",0,FALSE,FALSE,NA,NA
"181","RT @Bakari_Sellers: Exclusive: Secret Service out of money to pay agents because of Trump's frequent travel, large family https://t.co/LAxI…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655366157512706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raviperry",452,TRUE,FALSE,NA,NA
"182","RT @Chawailia: One Year Under Trump: Solutions for Restoring Law and Democracy Tickets, Wed, Nov 8, 2017 at 6:00 PM | Eventbrite https://t.…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365884870656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","princessearl1st",102,TRUE,FALSE,NA,NA
"183","@springsteen @Julesitter @Spotify I think I'll just say ""President Springsteen""for today. Why not?Feels good, calming. Trump tweeting crap",FALSE,0,"springsteen",2017-08-21 15:32:08,FALSE,"899647154230374400","899655365876473856","43383705","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliviaC019",0,FALSE,FALSE,NA,NA
"184","RT @AynRandPaulRyan: Secret Service out of money to pay agents because of Trump's frequent travel https://t.co/sSF9A4sXva
#MondayMotivation…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365838610432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrainOfSands",534,TRUE,FALSE,NA,NA
"185","RT @DineshDSouza: Imagine if someone in the Trump administration had George Soros' background as a Nazi collaborator who even now has no re…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365792382980",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClubLang",224,TRUE,FALSE,NA,NA
"186","RT @singernews: Secret Service out of money to pay agents because of Trump's frequent travel, large family https://t.co/OTpwcBInBh a @bykev…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365784199168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OldBarbedWire",224,TRUE,FALSE,NA,NA
"187","RT @brianstelter: Are these ""the questions reporters are too nervous to ask?"" Talking about Trump's stability… https://t.co/hSerkCadZ1 http…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365712859136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiseUpAbove",115,TRUE,FALSE,NA,NA
"188","New story on NPR: Trump Returns To Washington, Seeking New Afghanistan Policy And Overall Reset https://t.co/sYbJYeurOz",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365658386432",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nickafkas",0,FALSE,FALSE,NA,NA
"189","RT @DavidCornDC: Yes, I know. You're shocked to find out a Trump official once praised an ally of Holocaust deniers. https://t.co/y2qzVEBY66",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365570285568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YlfaEdelstein",317,TRUE,FALSE,NA,NA
"190","RT @cabbageguy: @FoxNews @ShepNewsTeam Pretty sure Shep will blame Trump for the sun being blocked out.",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365259808770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dunn1960",2,TRUE,FALSE,NA,NA
"191","RT @SteveMarinucci: Craiglist ad for paid actors for Trump rally in Phoenix this Tuesday. #NeverTrump https://t.co/E0twgBTGV6",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655365087723520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RSVP50",233,TRUE,FALSE,NA,NA
"192","RT @StockMonsterUSA: Antifa wielding lead pipes swarm in on innocent Trump Supporter walking. #Boston

DEMS MUST DISAVOW! #SundayMorning
ht…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655364676796416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elianselmi",2228,TRUE,FALSE,NA,NA
"193","RT @JennyLGraves: The Unauthorized White House visitor logs and records - POLITICO https://t.co/qkpTk5Fbo6",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655364534251520",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","KitterleCathy",2,TRUE,FALSE,NA,NA
"194","RT @malenachastain7: Treasury's Mnuchin issues strong defense of Trump on Charlottesville, slams GOP 
opponents in ‘primaries’ https://t.co…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655364504899584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mojojones",101,TRUE,FALSE,NA,NA
"195","RT @jaketapper: ""Trump wanted ‘facts’ before calling out racists. When I was on trial, he didn’t care."" - one of Central Park Five https://…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655364190384130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BJLeiderman",6256,TRUE,FALSE,NA,NA
"196","RT @keithellison: Vice News' Elle Reeve Crushes Donald Trump's Claims About Charlottesville - HuffPost https://t.co/5Wt10BEpTw",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655364118847488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bunnywabbitt52",129,TRUE,FALSE,NA,NA
"197","@nytimes Amer ppl flipping bill. Melania thinks she's special, she costing 3 million a day Trump Tower. WH not good… https://t.co/u4Oaj7dQle",FALSE,0,"MichaelWLee7",2017-08-21 15:32:08,TRUE,"899654800614334464","899655363913539585","840410382321799168","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MichaelWLee7",0,FALSE,FALSE,NA,NA
"198","RT @MassD: Suppose we're overlooking something &amp; all of the supporters here still sticking with Trump are actually Russians renamed JimBob…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655363821150209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bengin1003",8,TRUE,FALSE,NA,NA
"199","#NailedIt

https://t.co/AChv612sIz",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655363657478147",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ILLfromMN",0,FALSE,FALSE,NA,NA
"200","RT @SethAbramson: Trump is unwell, unfit, bigoted, dishonest, corrupt, disloyal, and *dangerously* ignorant—he MUST resign. RETWEET if you…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655363603030016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FVDEDMVSIC",29528,TRUE,FALSE,NA,NA
"201","RT @politicalwire: Trump Ramping Up 2020 Re-Election Bid https://t.co/NCWzIkpobl",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655363544395783",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JWCurtis33",1,TRUE,FALSE,NA,NA
"202","RT @kumailn: When Ryan/McConnell inevitably &amp; publicly turn on Trump, they'll expect forgiveness. Don't forget the evil they ignored for po…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655363380883461",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZAELLc53BgbdLu1",10577,TRUE,FALSE,NA,NA
"203","RT @THINKBELIEVEME3: @davidmweissman @eissolomon11 @realDonaldTrump Agree with you <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>%! #EnoughIsEnough! #MyPresident is President  Trump it…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655363380695041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mary44614",5,TRUE,FALSE,NA,NA
"204","RT @solodoloyunen: I don't get how you can be Hispanic and actually stand with Trump",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655363368071168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FedaAP",2,TRUE,FALSE,NA,NA
"205","RT @jkelly3rd: Secret Service is out of money to pay agents because of Trump's frequent travel and large family https://t.co/ioA4XmmR6Q via…",FALSE,0,NA,2017-08-21 15:32:08,FALSE,NA,"899655363192139777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonaLiNYC",1672,TRUE,FALSE,NA,NA
"206","RT @benwikler: The meta-message is even more brutal for Trump: Mike Allen not feeling it necessary to curry favor &amp; access through flattery…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362835623936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeanWisconsin",42,TRUE,FALSE,NA,NA
"207","RT @funder: Can we please talk about the fact Trump's too lazy to fulfill the role of president of the United States? #TrumpResign",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362676117504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleen2405",701,TRUE,FALSE,NA,NA
"208","RT @Curate_Angola: Faço-me sempre essa pergunta
Donald Trump twitter open 
CIA, FBI, NASA twitter open 
A Maria que só twitta merda tem o t…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362575335425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdandara77",1,TRUE,FALSE,NA,NA
"209","RT @ReneeCarrollPhx: Paid protesters wont scare me away
<U+2B07><U+2B07><U+2B07><U+2B07><U+2B07><U+2B07><U+2B07><U+2B07><U+2B07><U+2B07>

<ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>I'll be there Tuesday with my Trump hat &amp; shirt<ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>

#MondayMotivation
#W…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362533568512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Texastweetybird",201,TRUE,FALSE,NA,NA
"210","RT @goldengateblond: The Secret Service has spent $60k on golf cart rentals alone — which goes into Trump's pocket. https://t.co/HqXkLt9Arw",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362495868928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cyndieaa",2703,TRUE,FALSE,NA,NA
"211","RT @_getitdunne: if we impeach Trump we just get Mike Pence and if we impeach Pence we just Paul Ryan and if we impeach Ryan we ju https://…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362172772353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Feelthecancer69",37640,TRUE,FALSE,NA,NA
"212","RT @funder: ROLL CALL: RETWEET if you're a proud member of #TheResistance &amp; you want Donald Trump to resign immediately! #TrumpResign",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362168709120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deplorablefrog1",514,TRUE,FALSE,NA,NA
"213","RT @nycsouthpaw: Goes right into Trump's pocket. https://t.co/JO5Hj0zLaX",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362109820928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennyha_yes",115,TRUE,FALSE,NA,NA
"214","RT @_getitdunne: if we impeach Trump we just get Mike Pence and if we impeach Pence we just Paul Ryan and if we impeach Ryan we ju https://…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655362026119168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_LiddleLiah",37640,TRUE,FALSE,NA,NA
"215","A candidate must be able to compete with Trump among his voters to be successful. May not be majority of party, but can't win without them.",FALSE,0,"jiwallner",2017-08-21 15:32:07,FALSE,"899654852690808834","899655361682165761","1901465208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jiwallner",0,FALSE,FALSE,NA,NA
"216","RT @NatashaBertrand: A past tweet for every occasion.  Trump's travel nearly every weekend to his golf clubs has nearly bankrupt the Secret…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655361489244160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emma_montague17",353,TRUE,FALSE,NA,NA
"217","RT @WhiteHouse: President Trump Addresses the Nation at 9pm: https://t.co/86hjTrWAnq https://t.co/fYItYQUku4",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655361027813376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaraGomezAranci",46,TRUE,FALSE,NA,NA
"218","@WilDonnelly @orange_parrot19 It is time for Congress to tell trump &amp; family to stay home or pay for their own! Our… https://t.co/r2AdiPhvLq",FALSE,0,"WilDonnelly",2017-08-21 15:32:07,TRUE,"899635912128290816","899655361015271424","46197784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Helens31Self",0,FALSE,FALSE,NA,NA
"219","RT @YahooNews: A Trump pardon of Joe Arpaio would break Justice Department guidelines https://t.co/AtYbMFsAu4 by @lizcgoodwin https://t.co/…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655360843317248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hernandezjonell",2,TRUE,FALSE,NA,NA
"220","RT @DeborahDelario: @FoxNews @JMfreespeech @POTUS Fox News that's bull corn The President did not make a mistake, both sides are at fault.…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655360696504320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","seacliff4",2,TRUE,FALSE,NA,NA
"221","RT @notmeraymond: this is what the trump white house is like rn https://t.co/wh4r1A4tK1",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655360398712832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","contourstrike",7825,TRUE,FALSE,NA,NA
"222","Hey @realDonaldTrump RESIGN!!!  https://t.co/804Z1lVYWb",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655360285421568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amyhess",0,FALSE,FALSE,NA,NA
"223","RT @TeaPainUSA: Trump has managed to bankrupt the Secret Service without resortin' to his usual strategy of covertin' them to a casino firs…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655359559761920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","resi_tance",1816,TRUE,FALSE,NA,NA
"224","RT @thedailybeast: John Oliver was not happy with Fox News or GOP for their defense of Trump’s indefensible Charlottesville statements http…",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655359282896896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhomeron",2,TRUE,FALSE,NA,NA
"225","RT @WhiteHouse: President Trump Addresses the Nation at 9pm: https://t.co/86hjTrWAnq https://t.co/fYItYQUku4",FALSE,0,NA,2017-08-21 15:32:07,FALSE,NA,"899655359190716417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kimsy24K",46,TRUE,FALSE,NA,NA
